SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;1745058506;11448,6;122,5;20250419 12:28:26;12:28:26;none;;;;1745058506;3,72E-05;0,037165618;-0,018837004;50,7894;66,65904422;6,722229108;5,121855362;0,001679583;2,951029148;0,001679052;0,001049455;0,003991468;24,96401029;24,8092;3,143687004;30,14097949;0,956878561;3,174676396;2,186808442;-1,639003736;26,15536324;1,872718039;26,39306901;-0,178919906;0,037212108;-0,018837004;51,08656162;51,29427333;-0,026766749;65,86422461;0,037165618;9,432208729;9,487395576;5,61E-06;77,40831119;32;8;1;0;53880,64073;RECT-3110-20250416-12_28_31;10303,7;3,434615385;2,77;-0,239933352;-0,018837004;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,018837004;#DIV/0!;2,23E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-4,167824074;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745058506;50,7894;50,5238;9,48861;9,43331;50,4762;9,52064;399,917;100,745;0,0999669;24,9736;24,8092;999,9;0;0;10048,1;0;0,221054;0,265625;51,2759;51,0049;0,055294;50,5238;9,43331;0,955927;0,950357;6,2614;6,17673;0,0500092;0;0;0;12,03;0,0500092;-5,59;1,37;34,062;38,687;36,375;38,312;36,562;0;0;0;122,2;0;3,434615385;43,43111114;-27,29333339;-1,970384615;15;1745058018;12:20:17;1745046648;1745058018;19;-0,021;0,006;0,108;-0,033;400;9;0,45;0,12;-0,016258522;-0,019405749;0,0394652;1;0,00202608;-0,001852684;0,000379172;1;2;2;02/Feb;3,01652;2,77506;0,0147517;0,0146535;0,0617401;0,0612891;25483,9;29744,1;22664,2;27733,7;30851,3;37202,6;36328,9;44025,1;1,7361;2,18512;0,0810772;0;23,4771;999,9;36,4;29;14,5301;62,0977;13,7139;1;-0,213265;-0,451291;20,2985;5,19752;11,9501;4,9473;3,3;9999;9999;9999;221,8;1,8602;1,86081;1,86161;1,85723;1,85697;1,85793;1,85874;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,313;-0,032;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,089534576;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;197,6;8,1;0,27832;2,60498;1,54663;2,16431;1,49658;2,3584;34,6921;24,1926;18;341,116;647,035;24,4124;24,6554;30,0001;24,637;24,6335;5,58575;35,5423;28,4701;24,4318;50;9,43027;100,263;100,779
93;1745058629;11571,1;137;20250419 12:30:28;12:30:28;none;;;;1745058629;4,32E-05;0,043195042;-0,054583335;100,214;140,7519281;14,19316671;10,10539627;0,001949565;2,949925221;0,00194885;0,001218095;0,003991468;24,98724704;24,8206;3,14582734;30,07738222;0,956272558;3,179374291;2,189554782;-1,904901367;28,27666633;2,025729741;28,40148617;-0,05311126;0,044261182;-0,054583335;101,0826165;101,1630667;0,000327018;65,86422461;0,043195042;9,417480236;9,481663273;-2,12E-06;77,40831119;32;8;1;0;53843,64859;RECT-3111-20250416-12_30_33;10299;2,9012;4,26;0,318967136;-0,054583335;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,054583335;#DIV/0!;1,79E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;3,135119223;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745058629;100,214;100,141;9,48324;9,41749;99,9311;9,51424;400,074;100,738;0,100169;24,9984;24,8206;999,9;0;0;10042,5;0;0,23487;0,073967;101,174;101,093;0,0646095;100,141;9,41749;0,95521;0,948701;6,25052;6,15148;0,0500092;0;0;0;10,45;0,0500092;-4,21;0,17;34,75;40,437;37,375;40,875;37,5;0;0;0;121,4000001;0;2,9012;-11,06769245;28,03384611;-3,3296;15;1745058645;12:30:44;1745046648;1745058645;20;-0,021;0,002;0,108;-0,031;400;9;0,45;0,17;-0,019659396;-0,041530535;0,020320588;1;0,001691293;-0,000621857;0,000429624;1;2;2;02/Feb;3,01669;2,77521;0,0287279;0,0285645;0,0617039;0,0612066;25122,8;29323,3;22664,7;27733,1;30853,6;37205,6;36329,7;44024,3;1,73638;2,18458;0,0799745;0;23,5066;999,9;35,9;29;14,334;62,1377;13,4776;1;-0,213316;-0,249434;20,2989;5,19842;11,9501;4,9475;3,3;9999;9999;9999;221,9;1,8602;1,86081;1,86158;1,85722;1,8569;1,85792;1,85873;1,85826;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,283;-0,031;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,089534576;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;199,7;10,2;0,378418;2,59277;1,54663;2,16431;1,49658;2,45117;34,715;24,1926;18;341,239;646,588;24,2416;24,6554;30;24,637;24,6335;7,60261;34,9805;26,9816;24,2421;100;9,44069;100,265;100,777
94;1745058766;11708,1;122,5;20250419 12:32:45;12:32:45;none;;;;1745058766;3,01E-05;0,030073102;0,159925287;199,785;7,277533519;0,733861408;20,14618015;0,001355371;2,947750315;0,001355025;0,000846922;0,003991468;24,98503687;24,8282;3,147254938;30,0402052;0,954771731;3,178312946;2,192483207;-1,326223787;26,15808632;1,875356968;26,71121097;0,16681367;0,029562238;0,159925287;201,9375396;201,6923879;0,000456675;65,88205419;0,030073102;9,422805694;9,467021818;5,76E-05;77,41647617;33;8;1;0;53780,96934;RECT-3112-20250416-12_32_50;10300,8;2,7908;3,4;0,179176471;0,159925287;-;-;0;0;#DIV/0!;0,5;0,021007729;0,159925287;#DIV/0!;8,93E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;5,581089954;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745058766;199,785;200,044;9,46825;9,42434;199,561;9,49833;400,123;100,739;0,100303;24,9928;24,8282;999,9;0;0;10030;0;0,223817;-0,258774;201,695;201,947;0,0439129;200,044;9,42434;0,95382;0,949397;6,22943;6,16209;0,0500092;0;0;0;6,57;0,0500092;-11,76;1,08;34,687;39,312;36,875;39,187;36,937;0;0;0;136;0;2,7908;13,62923086;-22,12461526;-1,0188;15;1745058645;12:30:44;1745046648;1745058645;20;-0,021;0,002;0,108;-0,031;400;9;0,45;0,17;0,182713888;-0,052623031;0,016332731;1;0,001891824;-0,001056217;0,000334777;1;2;2;02/Feb;3,01675;2,77524;0,0544602;0,0541638;0,0616231;0,0612403;24456,3;28550,6;22664;27733,4;30856,1;37204,9;36328,7;44024,1;1,7361;2,18438;0,0819862;0;23,4811;999,9;35,5;29,1;14,2518;62,0277;13,3694;1;-0,213001;-0,242922;20,2967;5,19842;11,9501;4,9475;3,3;9999;9999;9999;221,9;1,8602;1,86081;1,86157;1,85723;1,85693;1,85791;1,85872;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,224;-0,0301;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087190361;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;202;2;0,600586;2,58301;1,54663;2,16431;1,49658;2,46094;34,715;24,1926;18;341,14;646,476;24,2029;24,6596;30;24,6411;24,6376;12,0511;34,4238;25,4973;24,2032;200;9,44289;100,262;100,777
95;1745058888;11830,6;122,5;20250419 12:34:48;12:34:48;none;;;;1745058888;4,06E-05;0,0406251;0,183387289;299,708;131,8873174;13,30018404;30,22407034;0,001832536;2,948521831;0,001831903;0,001144996;0,003991468;24,9843073;24,8278;3,147179787;30,08456103;0,956295523;3,178691962;2,190884264;-1,79156691;26,54643839;1,902716509;26,66157946;0,169174962;0,040629406;0,183387289;302,855055;302,5725758;0,000718643;65,88205419;0,0406251;9,42288519;9,483272667;-4,31E-06;77,41647617;32;8;1;0;53803,33965;RECT-3113-20250416-12_34_53;10301,8;2,886538462;3,36;0,140911172;0,183387289;-;-;0;0;#DIV/0!;0,5;0,021007729;0,183387289;#DIV/0!;3,57E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;7,096669374;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745058888;299,708;299,98;9,48282;9,42246;299,544;9,51265;400,041;100,745;0,100057;24,9948;24,8278;999,9;0;0;10033,8;0;0,221054;-0,271545;302,577;302,833;0,0603628;299,98;9,42246;0,955348;0,949267;6,25262;6,16011;0,0500092;0;0;0;3,37;0,0500092;1,16;1,29;34,25;39,312;36,687;39,187;36,812;0;0;0;121,5999999;0;2,886538462;-18,11111139;0,630427471;-2,173076923;15;1745058645;12:30:44;1745046648;1745058645;20;-0,021;0,002;0,108;-0,031;400;9;0,45;0,17;0,202642981;0,000284185;0,032093821;1;0,001544075;0,000870453;0,000409864;1;2;2;02/Feb;3,01666;2,77502;0,0769109;0,0764398;0,061699;0,0612343;23875,4;27877,1;22663,8;27732,3;30853,5;37204,7;36327,9;44022,8;1,73638;2,1846;0,0827014;0;23,469;999,9;35,1;29,1;14,0924;62,0877;13,5337;1;-0,212678;-0,46591;20,298;5,19528;11,9501;4,9474;3,3;9999;9999;9999;221,9;1,8602;1,86081;1,86158;1,85721;1,85686;1,85792;1,8587;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,164;-0,0298;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087190361;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;204;4,1;0,819092;2,57324;1,54663;2,16431;1,49658;2,40479;34,715;24,2013;18;341,274;646,691;24,4807;24,6616;30,0001;24,6432;24,6402;16,4241;33,8792;23,9973;24,4844;300;9,4144;100,261;100,774
96;1745059011;11953,1;122,5;20250419 12:36:50;12:36:50;none;;;;1745059011;4,12E-05;0,041173392;0,347553466;399,462;90,98436953;9,175566969;40,2848352;0,0018556;2,955354119;0,001854953;0,001159404;0,003991468;24,99088837;24,8384;3,149171815;30,07182037;0,956272447;3,179961955;2,192899368;-1,815746569;25,98656826;1,858443678;26,03325684;0,322859633;0,046387442;0,347553466;403,7959256;403,2739939;-0,000637348;65,88205419;0,041173392;9,421277713;9,482430909;1,42E-06;77,41647617;32;8;1;0;54002,48852;RECT-3114-20250416-12_36_55;10297,5;2,548076923;2,64;0,034819347;0,347553466;-;-;0;0;#DIV/0!;0,5;0,021007729;0,347553466;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;28,71966527;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745059011;399,462;399,974;9,48234;9,41343;399,354;9,51217;400,066;100,748;0,0997282;25,0015;24,8384;999,9;0;0;10072,5;0;0,221054;-0,511749;403,286;403,775;0,0689039;399,974;9,41343;0,955326;0,948384;6,25228;6,14664;0,0500092;0;0;0;-5,26;0,0500092;1,19;0,05;34,937;40,75;37,562;41,312;37,687;0;0;0;122;0;2,548076923;-3,906666497;2,626324996;-4,732307692;15;1745058645;12:30:44;1745046648;1745058645;20;-0,021;0,002;0,108;-0,031;400;9;0,45;0,17;0,324945462;-0,027949913;0,020730002;1;0,001446044;-0,000843134;0,000314252;1;2;2;02/Feb;3,01669;2,77504;0,0965565;0,0959887;0,0616976;0,0611906;23367,5;27287,3;22663,7;27732,3;30854,7;37207,1;36328,8;44023;1,73685;2,18465;0,0816509;0;23,4969;999,9;34,7;29,1;13,9321;61,7377;13,3814;1;-0,212071;-0,199777;20,2986;5,19692;11,9501;4,9473;3,3;9999;9999;9999;222;1,8602;1,86081;1,86157;1,85722;1,85691;1,85791;1,85875;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,108;-0,0298;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087190361;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;206;6,1;1,02905;2,55127;1,54663;2,16309;1,49658;2,45117;34,715;24,2013;18;341,511;646,776;24,1987;24,6658;30,0002;24,6473;24,6438;20,6361;33,3251;22,505;24,1976;400;9,45217;100,262;100,774
97;1745059133;12075,6;122,5;20250419 12:38:53;12:38:53;none;;;;1745059133;4,47E-05;0,044655986;0,387993918;499,346;179,4292178;18,09435422;50,35603185;0,002016929;2,948048218;0,002016162;0,00126017;0,003991468;24,96686202;24,8041;3,142729897;30,05780949;0,954511347;3,175585192;2,188218549;-1,969328993;27,7024011;1,985488225;27,7225518;0,451735027;0,043340869;0,387993918;504,6961114;504,1071212;0,000228651;65,88205419;0,044655986;9,39955675;9,465960606;-7,64E-06;77,41647617;32;8;1;0;53792,40507;RECT-3115-20250416-12_38_58;10306,3;3,773846154;3,3;-0,143589744;0,387993918;-;-;0;0;#DIV/0!;0,5;0,021007729;0,387993918;#DIV/0!;-2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-6,964285714;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745059133;499,346;500,056;9,46523;9,40084;499,291;9,49536;400,037;100,744;0,0999676;24,9784;24,8041;999,9;0;0;10031,2;0;0,221054;-0,710175;504,117;504,802;0,0643826;500,056;9,40084;0,953566;0,947079;6,22556;6,12671;0,0500092;0;0;0;5,14;0,0500092;-8,57;0,72;34,375;38,75;36,562;38,437;36,687;0;0;0;122,2;0;3,773846154;-26,00273508;4,733333217;-2,264230769;15;1745058645;12:30:44;1745046648;1745058645;20;-0,021;0,002;0,108;-0,031;400;9;0,45;0,17;0,420311598;0,161630935;0,048691646;1;0,001604258;0,001283667;0,000207573;1;2;2;02/Feb;3,01665;2,77491;0,114104;0,113447;0,0616096;0,0611251;22914,1;26761;22663,8;27732,5;30857,9;37210,7;36328,5;44023,5;1,73695;2,18493;0,081569;0;23,4639;999,9;34,4;29,1;13,812;62,0077;13,4335;1;-0,212091;-0,313412;20,296;5,19737;11,9501;4,94715;3,3;9999;9999;9999;222;1,8602;1,86081;1,86158;1,85724;1,85688;1,85791;1,85875;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,055;-0,0301;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087190361;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;208,1;8,1;1,23169;2,55249;1,54663;2,16431;1,49658;2,41455;34,6921;24,1926;18;341,579;647,051;24,2395;24,6699;30;24,6514;24,6479;24,6809;32,7715;21,3907;24,247;500;9,46093;100,262;100,775
98;1745059256;12198,1;138;20250419 12:40:55;12:40:55;none;;;;1745059256;3,33E-05;0,033322424;0,331079852;599,509;232,1624539;23,41236413;60,45733397;0,001502755;2,953551494;0,001502331;0,000938995;0,003991468;24,99461138;24,8315;3,147874993;30,0793629;0,956609245;3,180284263;2,191265748;-1,469518914;27,34011176;1,956385211;27,83096953;0,320091541;0,044283337;0,331079852;605,7401752;605,2412303;-0,000363948;65,88205419;0,033322424;9,43845944;9,487978121;-6,93E-07;77,41647617;32;8;1;0;53949,23749;RECT-3116-20250416-12_41_00;10305;3,2116;3,12;-0,029358974;0,331079852;-;-;0;0;#DIV/0!;0,5;0,021007729;0,331079852;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-34,06113537;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745059256;599,509;600,029;9,48596;9,42016;599,503;9,51696;399,969;100,745;0,0997479;25,0032;24,8315;999,9;0;0;10062,5;0;0,221054;-0,519653;605,251;605,735;0,0670385;600,029;9,42016;0,955784;0,949031;6,25924;6,1565;0,0500092;0;0;0;0,61;0,0500092;-9,57;0,94;34,375;39,625;36,875;39,625;37;0;0;0;121,8;0;3,2116;9,036922714;-1,34307675;-2,8484;15;1745059273;12:41:12;1745046648;1745059273;21;-0,021;0;0,108;-0,031;400;9;0,45;0,13;0,336755841;0,022494502;0,035504837;1;0,001575045;-0,001012238;0,000195738;1;2;2;02/Feb;3,01657;2,77496;0,130073;0,129279;0,061719;0,0612211;22501;26283,6;22663,3;27732,5;30853,9;37207,5;36327,6;44023,8;1,73697;2,18498;0,0814721;0;23,4929;999,9;34,1;29,1;13,6917;61,8977;13,6739;1;-0,211684;-0,0957979;20,2988;5,19378;11,9501;4,9471;3,3;9999;9999;9999;222;1,8602;1,86081;1,86158;1,85725;1,85695;1,85791;1,85877;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,006;-0,031;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087190361;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;210,1;10,2;1,42822;2,54639;1,54663;2,16309;1,49658;2,38525;34,715;24,1926;18;341,591;647,117;24,2572;24,6699;29,9999;24,6514;24,6499;28,6096;32,2095;20,2727;24,2685;600;9,46949;100,259;100,775
99;1745059394;12336,1;122,5;20250419 12:43:13;12:43:13;none;;;;1745059394;3,71E-05;0,037052367;0,327582822;499,52;173,7078028;17,51826758;50,37611945;0,001670395;2,948135568;0,001669869;0,001043715;0,003991468;24,98873099;24,833;3,148156871;30,06808856;0,955971378;3,179355336;2,192185493;-1,634009396;26,27276295;1,883430037;26,52617506;0,294331628;0,038148132;0,327582822;504,7667494;504,2790061;-0,00122806;65,8804077;0,037052367;9,424058294;9,479117697;-2,18E-06;77,41575179;32;8;1;0;53791,48245;RECT-3117-20250416-12_43_18;10307,6;3,3588;2,88;-0,16625;0,327582822;-;-;0;0;#DIV/0!;0,5;0,021007729;0,327582822;#DIV/0!;-2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-6,015037594;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745059394;499,52;499,99;9,47923;9,42256;499,465;9,50892;400,069;100,749;0,100054;24,9983;24,833;999,9;0;0;10031,2;0;0,221054;-0,469604;504,3;504,746;0,0566616;499,99;9,42256;0,955022;0,949314;6,24768;6,16082;0,0500092;0;0;0;9,94;0,0500092;-5,98;0,57;35,187;41;37,75;41,812;37,875;0;0;0;137,2;0;3,3588;-7,10615399;17,28307699;-5,6168;15;1745059273;12:41:12;1745046648;1745059273;21;-0,021;0;0,108;-0,031;400;9;0,45;0,13;0,297078142;0,004626473;0,043617485;1;0,001736995;0,00050219;0,00015627;1;2;2;02/Feb;3,01668;2,775;0,114138;0,113442;0,0616811;0,0612359;22912,8;26761,5;22663,4;27732,9;30854,9;37206,3;36327,8;44023,5;1,73713;2,18465;0,0820458;0;23,4849;999,9;33,8;29,1;13,5717;62,0778;13,4255;1;-0,212566;-0,220768;20,2987;5,19752;11,9501;4,94725;3,3;9999;9999;9999;222,1;1,8602;1,86081;1,86157;1,85719;1,8569;1,85791;1,8587;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,055;-0,0297;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086990245;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;212,4;2;1,23169;2,52197;1,54663;2,16309;1,49658;2,42065;34,715;24,2013;18;341,658;646,827;24,2003;24,6678;30;24,6514;24,6479;24,6785;31,9311;19,5268;24,1982;500;9,45324;100,26;100,776
100;1745059516;12458,6;122,9;20250419 12:45:16;12:45:16;none;;;;1745059516;2,64E-05;0,026361276;0,174712851;399,695;155,4348504;15,67592781;40,31007172;0,001192596;2,950169887;0,001192328;0,000745229;0,003991468;24,95950302;24,8021;3,14235463;30,18740753;0,957935404;3,173294704;2,184419226;-1,16253226;26,11593758;1,870304172;26,82770096;0,217153599;0,025609527;0,174712851;403,8392199;403,5400485;0,005178928;65,8804077;0,026361276;9,459545036;9,498627818;9,39E-06;77,41575179;32;8;1;0;53856,93287;RECT-3118-20250416-12_45_21;10306,1;5,532692308;2,99;-0,850398765;0,174712851;-;-;0;0;#DIV/0!;0,5;0,021007729;0,174712851;#DIV/0!;2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-1,175918923;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745059516;399,695;400,036;9,49842;9,46038;399,587;9,52779;400,099;100,752;0,100079;24,9663;24,8021;999,9;0;0;10042,5;0;0,221054;-0,341858;403,527;403,857;0,0380363;400,036;9,46038;0,956982;0,95315;6,27738;6,21924;0,0500092;0;0;0;6,05;0,0500092;-0,03;1,59;33,875;38;35,937;37,5;36,187;0;0;0;122;0;5,532692308;-28,50632404;-3,512479054;-2,884615385;15;1745059273;12:41:12;1745046648;1745059273;21;-0,021;0;0,108;-0,031;400;9;0,45;0,13;0,180255285;0,100148992;0,034646109;1;0,001147992;-0,001720698;0,000379707;1;2;2;02/Feb;3,01672;2,77512;0,0966027;0,0960032;0,0617783;0,0614253;23365,8;27288,1;22663,2;27733,5;30851,1;37199,3;36327,7;44024,9;1,73687;2,18412;0,0825673;0;23,4455;999,9;33,6;29,2;13,5687;62,0478;13,3253;1;-0,212591;-0,414869;20,2984;5,19393;11,9501;4,9477;3,3;9999;9999;9999;222,1;1,8602;1,86081;1,86157;1,85719;1,85688;1,85792;1,85877;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,108;-0,0294;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086990245;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;214,5;4,1;1,02905;2,53052;1,54663;2,16309;1,49658;2,44141;34,6921;24,2013;18;341,534;646,4;24,34;24,6658;30,0001;24,6494;24,6479;20,6228;31,3698;18,7858;24,3636;400;9,46249;100,259;100,778
101;1745059639;12581,5;122,5;20250419 12:47:19;12:47:19;none;;;;1745059639;3,36E-05;0,033636974;0,039941399;299,924;247,9801797;25,01075996;30,24970456;0,001514507;2,951922256;0,001514076;0,000946336;0,003991468;24,99502562;24,8383;3,149153017;29,99816035;0,954055212;3,180379065;2,195097805;-1,483390537;26,322423;1,88467097;26,7276949;0,046665135;0,033324686;0,039941399;302,8375723;302,7927636;-0,002341854;65,8804077;0,033636974;9,409559781;9,459507818;4,58E-06;77,41575179;32;8;1;0;53901,67019;RECT-3119-20250416-12_47_24;10301,9;3,818076923;3,79;-0,007408159;0,039941399;-;-;0;0;#DIV/0!;0,5;0,021007729;0,039941399;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-134,9863014;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745059639;299,924;300,009;9,4594;9,40988;299,76;9,48944;399,953;100,758;0,0998992;25,0037;24,8383;999,9;0;0;10051,9;0;0,221054;-0,0843506;302,789;302,859;0,0495262;300,009;9,40988;0,953108;0,948118;6,21861;6,14258;0,0500092;0;0;0;-11,76;0,0500092;-1,05;0,83;34,625;40,125;37,125;40,375;37,312;0;0;0;122,2;0;3,818076923;-4,969230959;15,19213671;-4,769615385;15;1745059273;12:41:12;1745046648;1745059273;21;-0,021;0;0,108;-0,031;400;9;0,45;0,13;0,019084214;0,094620913;0,056337385;1;0,001480458;-0,00039143;6,27E-05;1;2;2;02/Feb;3,01655;2,77502;0,0769637;0,0764535;0,0615879;0,0611781;23873,3;27877,7;22663,1;27733,3;30856,9;37208,6;36327,5;44024,8;1,73732;2,18395;0,0803247;0;23,5186;999,9;33,3;29,2;13,4467;61,9878;13,738;1;-0,212198;-0,230893;20,2989;5,19842;11,9501;4,9475;3,3;9999;9999;9999;222,1;1,8602;1,86081;1,86157;1,85721;1,85685;1,85791;1,85874;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,164;-0,03;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086990245;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;216,5;6,1;0,819092;2,54639;1,54663;2,16309;1,49658;2,36084;34,715;24,1926;18;341,748;646,258;24,2351;24,6677;30;24,6514;24,6479;16,4078;31,3698;17,6628;24,2347;300;9,46148;100,259;100,778
