SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;1745149957;8329,1;2,50;20250420 13:52:36;13:52:36;none;basetest;;direct apply on fiberoptic+tape;1745149957;9,79E-06;0,009790745;-0,2145372;400,316;722,0656546;73,04344533;40,49556945;0,001039704;2,957178129;0,001039501;0,000649706;0,003991468;24,97779585;24,8452;3,1504503;69,99394542;2,222969201;3,175944987;0,927481099;-0,431771867;21,53864002;1,539285909;22,65014553;-0,173302991;0,009951208;-0,2145372;408,9587458;409,2908848;-0,000459511;65,76306425;0,009790745;21,96087316;21,97568606;-5,69E-05;77,31601561;27;7;1;0;54066,93913;RECT-3252-20250417-13_52_41;10328,4;1,8552;2,95;0,371118644;-0,2145372;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,2145372;#DIV/0!;-1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,694556083;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745149957;400,316;400,062;21,975;21,9604;399,884;21,6757;399,967;101,059;0,100008;24,9803;24,8452;999,9;0;0;10051,9;0;0,221054;0,254883;409,311;409,044;0,0146065;400,062;21,9604;2,22077;2,2193;19,1129;19,1023;0,0500092;0;0;0;-4,73;0,0500092;0,09;1,44;34,25;39,062;36,687;38,812;36,812;0;0;0;121,5999999;0;1,8552;-12,95076925;4,319999858;-3,6332;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,184867334;-0,105014683;0,024351193;1;0,001854842;-0,001359149;0,000825828;1;2;2;02/Feb;3,01858;2,77513;0,0970731;0,0964235;0,113994;0,113658;23351,7;27276;22660,8;27733,5;29096,1;35093,8;36326,8;44026,4;1,7201;2,2452;0,0667386;0;23,749;999,9;59,3;28,7;23,1916;61,965;10,3886;1;-0,219022;-0,410253;20,2971;5,19797;11,9501;4,9471;3,3;9999;9999;9999;228,7;1,8602;1,86081;1,86158;1,85718;1,85687;1,85791;1,85874;1,85827;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,2993;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;222,2;222,4;1,05713;2,56836;1,54663;2,23633;1,49658;2,41577;34,8296;24,2013;18;333,725;696,738;24,2761;24,5972;30;24,5875;24,5842;21,1902;12,9611;100;24,2831;400;21,9652;100,254;100,78
70;1745150079;8451,6;2,50;20250420 13:54:39;13:54:39;none;basetest;;direct apply on fiberoptic+tape;1745150079;-6,27E-06;-0,006267892;-0,197123798;400,345;-73,87255103;-7,47301982;40,49929342;-0,000668472;2,956774552;-0,000668556;-0,00041784;0,003991468;25,00504163;24,8473;3,150845218;70,04465675;2,227645757;3,180322183;0,923199461;0,276414051;24,88321878;1,778778857;26,94240316;-0,225939594;-0,003339386;-0,197123798;409,0404972;409,3474121;-0,000670332;65,76306425;-0,006267892;22,0294369;22,02035939;-1,52E-05;77,31601561;27;7;1;0;54050,9377;RECT-3253-20250417-13_54_44;10323,8;3,255;2,86;-0,138111888;-0,197123798;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,197123798;#DIV/0!;-1,32E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-7,240506329;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150079;400,345;400,004;22,0208;22,0257;399,913;21,7199;399,9;101,061;0,0999822;25,0034;24,8473;999,9;0;0;10049,4;0;0,221054;0,341827;409,36;409,012;-0,00489616;400,004;22,0257;2,22544;2,22594;19,1466;19,1502;0,0500092;0;0;0;-10,65;0,0500092;-4,34;0,88;34,937;40,5;37,562;41,062;37,687;0;0;0;122;0;3,255;-25,96752141;18,80581191;-3,071923077;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,220987973;0,055744715;0,03948487;1;5,84E-05;-0,00318322;0,000479439;1;2;2;02/Feb;3,01852;2,77509;0,0970825;0,0964169;0,114162;0,113896;23351,4;27276,2;22660,8;27733,5;29090;35084,4;36326,4;44026,8;1,72022;2,24567;0,0662357;0;23,7593;999,9;59,3;28,7;23,1928;61,995;10,4487;1;-0,21923;-0,191724;20,2978;5,19782;11,9501;4,94695;3,3;9999;9999;9999;228,8;1,8602;1,86081;1,86157;1,85719;1,85687;1,85792;1,8587;1,85826;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3009;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;224,3;224,4;1,05713;2,56348;1,54663;2,23633;1,49658;2,42188;34,8066;24,2013;18;333,735;697,039;24,085;24,5871;30,0001;24,5792;24,5761;21,1854;12,683;100;24,0883;400;21,9903;100,253;100,781
71;1745150202;8574,1;2,50;20250420 13:56:41;13:56:41;none;basetest;;direct apply on fiberoptic+tape;1745150202;-1,71E-05;-0,017056428;-0,211984701;400,339;210,6546684;21,3119486;40,50232666;-0,001831518;2,956370162;-0,001832148;-0,001145036;0,003991468;24,98852765;24,8471;3,150807605;70,3261975;2,234027479;3,176664683;0,916780125;0,752188491;21,83558446;1,560978699;24,15274312;-0,222839518;-0,016154914;-0,211984701;409,0328031;409,3636303;-0,000838937;65,76306425;-0,017056428;22,10786573;22,08280061;5,40E-06;77,31601561;27;7;1;0;54042,76163;RECT-3254-20250417-13_56_46;10324,9;2,7392;3,1;0,116387097;-0,211984701;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,211984701;#DIV/0!;-1,32E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;8,592017738;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150202;400,339;399,995;22,0819;22,1056;399,907;21,7789;399,954;101,07;0,100075;24,9841;24,8471;999,9;0;0;10046,2;0;0,23487;0,344421;409,379;409,037;-0,0236759;399,995;22,1056;2,23182;2,23421;19,1926;19,2098;0,0500092;0;0;0;6,38;0,0500092;-3,92;0,18;34,875;39,375;37,125;39,437;37,187;0;0;0;121,5999999;0;2,7392;19,38076958;-9,945384998;-2,0672;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,234088114;0,064718928;0,026656586;1;-0,001780319;-5,07E-05;0,00010743;1;2;2;02/Feb;3,0186;2,77515;0,0970917;0,0964259;0,114393;0,114193;23351,2;27276,1;22660,8;27733,6;29082,3;35072,3;36326,4;44026,7;1,72053;2,24583;0,069432;0;23,7066;999,9;59,3;28,7;23,1879;61,975;10,4327;1;-0,21967;-0,211446;20,2952;5,19423;11,9501;4,947;3,29925;9999;9999;9999;228,8;1,8602;1,86081;1,86157;1,85718;1,85685;1,85791;1,8587;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,303;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;226,3;226,4;1,05713;2,56226;1,54663;2,23755;1,49658;2,4353;34,7837;24,2013;18;333,833;697,08;24,0329;24,5848;30;24,5731;24,5694;21,1866;12,1226;100;24,0399;400;22,0556;100,253;100,781
72;1745150324;8696,6;2,90;20250420 13:58:44;13:58:44;none;basetest;;direct apply on fiberoptic+tape;1745150324;8,95E-07;0,000894826;-0,274613142;400,42;4951,394022;500,9128068;40,50889613;9,57E-05;2,955984589;9,57E-05;5,98E-05;0,003991468;25,00569229;24,8422;3,149886207;70,08127601;2,22914258;3,180796222;0,920743627;-0,03946182;26,08772984;1,865357394;27,91761688;-0,280017797;0,00190818;-0,274613142;409,0135447;409,4356909;-0,000123288;65,76306425;0,000894826;22,03299648;22,03443333;-1,57E-05;77,31601561;27;7;1;0;54027,39392;RECT-3255-20250417-13_58_49;10321,8;5,274;2,58;-1,044186047;-0,274613142;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,274613142;#DIV/0!;1,77E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-0,957683742;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150324;400,42;400,001;22,0345;22,0317;399,988;21,7331;399,886;101,066;0,100016;25,0059;24,8422;999,9;0;0;10044,4;0;0,221054;0,419434;409,442;409,012;0,00281715;400,001;22,0317;2,22693;2,22665;19,1574;19,1553;0,0500092;0;0;0;15,31;0,0500092;-7,58;0,79;34,375;39,312;36,812;39,125;36,937;0;0;0;121,7;0;5,274;3,786922689;-6,328461111;-4,524;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,26146515;-0,015685552;0,018010146;1;0,000455803;-0,001008053;0,000191338;1;2;2;02/Feb;3,0185;2,77507;0,0971031;0,0964235;0,114219;0,113925;23350,3;27275,8;22660,2;27733,2;29087,3;35083;36325,4;44026,5;1,71987;2,24598;0,0713319;0;23,6704;999,9;59,3;28,7;23,1905;61,945;10,4407;1;-0,219848;-0,448203;20,2967;5,19812;11,9502;4,9466;3,3;9999;9999;9999;228,8;1,8602;1,86081;1,86157;1,85721;1,85686;1,85791;1,85875;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3014;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;228,3;228,5;1,05591;2,56348;1,54663;2,23755;1,49658;2,43652;34,7837;24,2013;18;333,546;697,188;24,4146;24,5851;30;24,5731;24,5678;21,1824;12,3964;100;24,1703;400;22,0308;100,25;100,78
73;1745150447;8819,5;2,50;20250420 14:00:47;14:00:47;none;basetest;;direct apply on fiberoptic+tape;1745150447;-1,06E-05;-0,010558782;-0,29769706;400,462;-22,93829837;-2,320408882;40,51022297;-0,001132302;2,962101185;-0,001132543;-0,000707818;0,003991468;25,00034485;24,8469;3,150769992;70,22958946;2,232755016;3,179222652;0,918014976;0,465642273;24,06570482;1,717191575;26,25253014;-0,270221305;-0,011320062;-0,29769706;409,0618895;409,4936242;0,003693833;65,76306425;-0,010558782;22,087383;22,07188364;2,00E-06;77,31601561;27;7;1;0;54208,51034;RECT-3256-20250417-14_00_52;10315,2;2,315769231;3,96;0,41520979;-0,29769706;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,29769706;#DIV/0!;-1,77E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,408421053;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150447;400,462;400,05;22,0718;22,0884;400,03;21,7691;400,128;101,059;0,0997191;24,9976;24,8469;999,9;0;0;10080;0;0,221054;0,411804;409,5;409,086;-0,016573;400,05;22,0884;2,23056;2,23224;19,1835;19,1956;0,0500092;0;0;0;-10,86;0,0500092;9,52;0,63;35,062;40,562;37,625;41,25;37,812;0;0;0;122,0999999;0;2,315769231;-23,31863259;19,93538465;-4,343461538;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,266101218;-0,024785971;0,049032354;1;-0,001073825;0,000295324;0,000102768;1;2;2;02/Feb;3,01879;2,77509;0,0971072;0,096429;0,114348;0,114123;23350,8;27276,1;22660,8;27733,7;29083,8;35075,4;36326,5;44027,1;1,72045;2,24572;0,0686385;0;23,7194;999,9;59,3;28,6;23,0588;61,7351;10,4127;1;-0,219893;-0,190934;20,2977;5,19752;11,9501;4,947;3,3;9999;9999;9999;228,9;1,8602;1,86081;1,86159;1,85723;1,85684;1,85791;1,85869;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3027;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;230,4;230,5;1,05591;2,55981;1,54663;2,23755;1,49658;2,4292;34,7608;24,2013;18;333,754;696,872;24,0728;24,5789;30,0001;24,5648;24,5603;21,1794;12,0978;100;24,0746;400;22,0668;100,253;100,782
74;1745150570;8942;2,50;20250420 14:02:49;14:02:49;none;basetest;;direct apply on fiberoptic+tape;1745150570;-9,92E-06;-0,009915482;-0,285163886;400,426;-30,85428357;-3,121346785;40,50874832;-0,00106454;2,954299819;-0,001064753;-0,000665452;0,003991468;24,99228541;24,8444;3,150299866;70,27916947;2,233279123;3,177725548;0,917020743;0,437272735;23,14225238;1,655573126;25,23908971;-0,313400503;-0,009609626;-0,285163886;409,0214727;409,463703;-0,000701734;65,76306425;-0,009915482;22,09003695;22,07545939;3,65E-06;77,31601561;27;7;1;0;53980,81278;RECT-3257-20250417-14_02_54;10319,5;3,6152;3,22;-0,122732919;-0,285163886;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,285163886;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-8,147773279;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150570;400,426;399,95;22,0758;22,0899;399,994;21,773;399,893;101,064;0,100131;24,9897;24,8444;999,9;0;0;10035;0;0,221054;0,476166;409,465;408,984;-0,0141048;399,95;22,0899;2,23107;2,2325;19,1872;19,1975;0,0500092;0;0;0;7,82;0,0500092;-6,05;1,1;34,625;38,875;36,812;38,625;36,875;0;0;0;121,3999999;0;3,6152;16,37615392;11,88923051;-3,0544;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,275075948;-0,035935447;0,039426299;1;-0,001160319;-0,000105168;0,000119412;1;2;2;02/Feb;3,01852;2,7751;0,097104;0,0964141;0,114366;0,114133;23350,5;27275,7;22660,4;27732,8;29083;35074,1;36326,3;44026;1,72055;2,24605;0,067614;0;23,7337;999,9;59,3;28,6;23,0592;62,2251;10,4567;1;-0,219202;-0,199711;20,2958;5,19722;11,9501;4,9462;3,3;9999;9999;9999;228,9;1,8602;1,86081;1,86157;1,85717;1,85685;1,85791;1,85872;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3028;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;232,4;232,6;1,05591;2,55493;1,54663;2,23755;1,49658;2,45605;34,7608;24,2013;18;333,821;697,198;24,0619;24,5851;30,0003;24,5689;24,5637;21,1808;12,0978;100;24,0694;400;22,0668;100,252;100,779
75;1745150692;9064,5;2,50;20250420 14:04:52;14:04:52;none;basetest;;direct apply on fiberoptic+tape;1745150692;-6,57E-06;-0,00657368;-0,266310677;400,433;-203,7961609;-20,61724282;40,51020568;-0,000706822;2,953667398;-0,000706916;-0,000441814;0,003991468;25,00042227;24,8444;3,150299866;70,28254084;2,234585002;3,179431158;0,915714864;0,289899267;24,57044141;1,758200353;26,6225325;-0,326974321;-0,00436377;-0,266310677;409,0720404;409,4821333;-0,000249156;65,76306425;-0,00657368;22,0972232;22,08756606;2,03E-06;77,31601561;27;7;1;0;53960,66133;RECT-3258-20250417-14_04_57;10317,5;2,464;3,14;0,215286624;-0,266310677;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,266310677;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;4,644970414;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150692;400,433;399,94;22,0883;22,0947;400,001;21,7851;400,067;101,066;0,100002;24,9987;24,8444;999,9;0;0;10031,2;0;0,221054;0,493011;409,478;408,976;-0,00641441;399,94;22,0947;2,23237;2,23302;19,1965;19,2012;0,0500092;0;0;0;14,4;0,0500092;-13,38;0,57;34,5;39,562;37;39,562;37,125;0;0;0;121,5999999;0;2,464;10,71230793;1,429999951;-1,858;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,282823714;-0,073786792;0,047261967;1;-0,00060706;0,000585361;0,000151398;1;2;2;02/Feb;3,01872;2,77494;0,0971023;0,0964097;0,114408;0,114147;23348,6;27274,6;22658,6;27731,7;29079,4;35072,1;36323,3;44024,1;1,72092;2,24513;0,0665449;0;23,7513;999,9;59,3;28,7;23,1897;62,1651;10,3365;1;-0,217454;-0,311795;20,2973;5,19707;11,9501;4,94695;3,3;9999;9999;9999;228,9;1,8602;1,86081;1,86157;1,85721;1,85686;1,85791;1,85878;1,85826;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3032;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;234,5;234,6;1,05591;2,55249;1,54663;2,23755;1,49658;2,45972;34,7379;24,2013;18;334,089;696,619;24,2613;24,6113;30,0002;24,5875;24,5801;21,1779;12,0978;100;24,2613;400;22,0632;100,244;100,775
76;1745150815;9187;2,50;20250420 14:06:54;14:06:54;none;basetest;;direct apply on fiberoptic+tape;1745150815;-8,45E-06;-0,008450195;-0,310338721;400,468;-148,3218999;-15,00427366;40,51142458;-0,000907768;2,954668984;-0,000907923;-0,000567438;0,003991468;25,00430652;24,846;3,15060074;70,25440721;2,234143337;3,180075708;0,916457402;0,372653583;24,86549904;1,778755572;27,02089966;-0,299624917;-0,009271567;-0,310338721;409,0299627;409,5055152;6,98E-05;65,76306425;-0,008450195;22,09882934;22,08626727;2,12E-05;77,31601561;27;7;1;0;53989,31585;RECT-3259-20250417-14_06_59;10324;3,523846154;3,62;0,026561836;-0,310338721;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,310338721;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;37,648;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150815;400,468;400,013;22,0852;22,0988;400,036;21,7821;400,006;101,06;0,100204;25,0021;24,846;999,9;0;0;10037,5;0;0,221054;0,455078;409,513;409,053;-0,0135441;400,013;22,0988;2,23194;2,23331;19,1934;19,2033;0,0500092;0;0;0;-3,79;0,0500092;8,64;0,59;35,187;40,812;37,812;41,562;37,937;0;0;0;122;0;3,523846154;-15,19589745;0,48478666;-4,905384615;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,296183294;-0,055970524;0,02317725;1;-0,000959832;-0,000120516;6,66E-05;1;2;2;02/Feb;3,01865;2,7752;0,0970995;0,0964146;0,114386;0,114152;23347,5;27272,7;22657,5;27729,9;29078,6;35069,8;36321,3;44021,3;1,71992;2,245;0,0680089;0;23,7288;999,9;59,3;28,6;23,0562;61,8151;10,3726;1;-0,216024;-0,120588;20,2977;5,19752;11,9501;4,94725;3,3;9999;9999;9999;229;1,8602;1,86081;1,86157;1,85716;1,85684;1,85791;1,85876;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3031;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;236,5;236,7;1,05591;2,55859;1,54663;2,23755;1,49658;2,44751;34,7379;24,2013;18;333,74;696,703;24,0395;24,6306;30,0001;24,604;24,5945;21,174;12,0978;100;24,0445;400;22,0849;100,239;100,768
77;1745150937;9309,5;2,50;20250420 14:08:57;14:08:57;none;basetest;;direct apply on fiberoptic+tape;1745150937;-6,64E-06;-0,006635258;-0,271983959;400,407;-209,9435527;-21,23875014;40,50681299;-0,000714565;2,954299819;-0,000714661;-0,000446655;0,003991468;24,97733786;24,8314;3,147856201;70,34781644;2,233581887;3,175055033;0,914274315;0,292614871;22,96705294;1,642815357;24,90647464;-0,228743176;-0,006545362;-0,271983959;409,0166921;409,44;-0,000920841;65,76306425;-0,006635258;22,08816438;22,07844909;-2,10E-06;77,31601561;27;7;1;0;53983,36712;RECT-3260-20250417-14_09_02;10330,7;6,089230769;3,17;-0,920892987;-0,271983959;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,271983959;#DIV/0!;1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-1,085902503;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745150937;400,407;400,06;22,0788;22,0884;399,975;21,7759;400,053;101,064;0,100098;24,9756;24,8314;999,9;0;0;10035;0;0,221054;0,346649;409,447;409,097;-0,00963593;400,06;22,0884;2,23137;2,23235;19,1894;19,1964;0,0500092;0;0;0;9,9;0,0500092;-4,62;0,95;34,187;38,25;36,312;37,75;36,437;0;0;0;122,2;0;6,089230769;37,55760651;-14,43760689;-3,333076923;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,284554559;0,16752135;0,04843216;1;-0,000935316;0,000137559;8,01E-05;1;2;2;02/Feb;3,0187;2,77507;0,0970898;0,0964249;0,114365;0,114117;23347,3;27273,1;22657,1;27730,7;29079,1;35071,7;36321;44022;1,7203;2,24497;0,0683032;0;23,7094;999,9;59,3;28,6;23,0556;62,2651;10,4688;1;-0,215722;-0,289899;20,2952;5,19737;11,9501;4,9472;3,3;9999;9999;9999;229;1,8602;1,86081;1,86157;1,85716;1,85685;1,85791;1,8587;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,3029;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;238,6;238,7;1,05591;2,55859;1,54663;2,23755;1,49658;2,41333;34,7379;24,1926;18;333,951;696,791;24,116;24,6368;30,0001;24,6122;24,6027;21,1693;12,0978;100;24,1239;400;22,0998;100,238;100,77
78;1745151060;9432;2,50;20250420 14:10:59;14:10:59;none;basetest;;direct apply on fiberoptic+tape;1745151060;0,000477445;0,477445154;-0,034658053;399,787;388,3504997;39,28758044;40,444557;0,021547936;2,953983631;0,021460994;0,013420903;0,003991468;24,87364641;24,8365;3,148814672;29,6845116;0,943702958;3,179108926;2,205111715;-21,05533127;25,56045407;1,828759032;6,337873294;-0,019549632;0,495986877;-0,034658053;403,493658;403,5420121;0,000606239;65,76306425;0,477445154;8,607147204;9,33130303;-0,001899044;77,31601561;28;7;1;0;53970,23016;RECT-3261-20250417-14_11_04;10320,4;1,1004;3,13;0,648434505;-0,034658053;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,034658053;#DIV/0!;-1,79E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,542175798;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745151060;399,787;400,055;9,32833;8,59159;399,355;9,36618;400,163;101,065;0,100263;24,997;24,8365;999,9;0;0;10033,1;0;0,221054;-0,267609;403,552;403,522;0,736736;400,055;8,59159;0,942763;0,868305;6,06059;4,87587;0,0500092;0;0;0;4,71;0,0500092;-5,32;0,4;34,625;39,812;37,125;39,937;37,25;0;0;0;121,3999999;0;1,1004;-10,03384647;12,88923082;-3,9544;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,034031798;0,185879374;0,037302538;1;0,023661508;-0,009365671;0,001399751;1;2;2;02/Feb;3,01662;2,77523;0,0968629;0,0963019;0,0611534;0,0572224;23358,1;27279,6;22662,2;27733,9;30870,6;37370;36326;44027,4;1,71977;2,20995;0,0671595;0;23,7333;999,9;56,5;28,6;21,9687;62,0351;11,6386;1;-0,216136;-0,244875;20,2978;5,19752;11,9501;4,94695;3,3;9999;9999;9999;229;1,8602;1,86081;1,86157;1,85718;1,85686;1,85791;1,8587;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;-0,0379;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;240,6;240,7;1,04004;2,55493;1,54663;2,21558;1,49658;2,42676;34,7379;24,2013;18;333,639;666,978;24,1503;24,6306;30,0002;24,5978;24,5945;20,8516;56,4482;87,8792;24,1575;400;8,68264;100,255;100,782
