SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1740488794,5786,20250225 14:06:34,14:06:34,none,Arabidopsis,,,3.64,1740488794,-1.09184E-05,-0.010918427,-0.167038614,50.1057,-195.022932,-19.72806575,5.068575956,-0.001084944,3.037430059,-0.001085159,-0.000678205,0.003989968,19.32138191,19.0971,2.218577902,54.15026459,1.218059758,2.249406844,1.000518144,0.481502638,36.27149535,2.381475295,39.13846325,-0.230324467,-0.012548589,-0.167038614,50.62377331,50.70768,9.42916E-05,66.14935225,-0.010918427,12.04650707,12.04111399,-1.85053E-07,77.18284797,42,11,1,0,55123.55428,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.167038614,#DIV/0!,-7.954283338,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740488794,50.1057,49.9902,12.0412,12.0474,50.4966,12.0459,399.919,101.058,0.0996718,19.3186,19.0971,999.9,0,0,10053.8,0,0.0122315,0.115498,50.7164,50.5998,-0.00623226,49.9902,12.0474,1.21686,1.21749,9.80943,9.81714,0.0499998,0,0,0,3.64,0.0499998,48.32,1.03,33.437,38.062,35.5,37.437,35.875,0,0,0,5785.3,0,2.852,4.009230874,-2.686923156,48.18,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.205137533,0.167689655,0.058955128,1,-0.001294666,0.001333412,0.000335749,1,2,2,2/2,2.99541,2.81074,0.0146659,0.0146268,0.0680465,0.0691677,26820.2,28005.5,30966,31519.6,45256.7,42613,44860.2,42091.8,1.79827,2.25555,-0.0358596,0,19.6909,999.9,34.6,30.4,14.925,61.933,7.89263,1,-0.110252,3.17367,20.2149,5.22253,11.9081,4.97235,3.273,7830.1,9999,9999,999.9,1.87958,1.87973,1.88187,1.87486,1.87821,1.87769,1.8747,1.88241,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.391,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,79.2,79.4,0.26001,2.6416,1.44531,2.16064,1.54907,2.45239,35.1055,24.1225,18,327.585,745.056,16.5801,25.5762,30,25.721,25.7113,5.21275,26.6371,27.5234,16.58,50,12.0571,101.372,100.631
50,1740488915,5906.5,20250225 14:08:34,14:08:34,none,Arabidopsis,,,-3.66,1740488915,-1.16843E-05,-0.011684256,-0.005791707,-1.02266,-8.889406835,-0.899198016,-0.10344603,-0.001165972,3.040127395,-0.00116622,-0.000728865,0.003989968,19.27927303,19.0695,2.214762538,54.31312248,1.218509786,2.24349058,0.996252752,0.515275679,33.89438519,2.222629292,36.63628013,0.001088303,-0.011540096,-0.005791707,-1.035123704,-1.032066303,-1.84052E-05,66.14935225,-0.011684256,12.05199112,12.04622028,-4.49914E-08,77.18284797,43,11,1,0,55217.56579,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.005791707,#DIV/0!,-0.275797778,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740488915,-1.02266,-1.02211,12.0461,12.0518,-0.506865,12.0508,400.038,101.054,0.0998827,19.2763,19.0695,999.9,0,0,10070.6,0,0.0122315,-0.000555277,-1.03513,-1.03458,-0.005723,-1.02211,12.0518,1.21731,1.21789,9.81491,9.822,0.0499998,0,0,0,-3.66,0.0499998,49.14,1.05,33.875,39.937,36.75,40.062,36.812,0,0,0,5905.9,0,1.176538462,14.59589705,-21.42188027,47.48423077,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.035741667,0.193163736,0.046537174,1,-0.001304752,-0.000128909,8.7966E-05,1,2,2,2/2,2.99555,2.8111,-0.000147668,-0.000299888,0.0680666,0.0691859,27223.9,28430.5,30966.3,31520.3,45256.6,42612.8,44861.1,42092.5,1.7981,2.25535,-0.0369921,0,19.6821,999.9,34.6,30.4,14.9262,61.9631,7.69231,1,-0.111463,3.16183,20.217,5.22283,11.9081,4.97255,3.273,7833,9999,9999,999.9,1.87962,1.87981,1.88187,1.87492,1.87832,1.87773,1.87477,1.88248,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.516,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,81.2,81.4,0.0305176,4.99634,1.44531,2.16187,1.54907,2.47437,35.1516,24.1225,18,327.477,744.778,16.5797,25.5654,30,25.7145,25.7049,0,26.6371,27.5234,16.58,0,12.0571,101.374,100.633
51,1740489035,6027,20250225 14:10:35,14:10:35,none,Arabidopsis,,,3.07,1740489035,-9.86751E-06,-0.009867512,0.008008168,50.6763,62.74861496,6.347212406,5.126061193,-0.000987039,3.03652504,-0.000987218,-0.000616995,0.003989968,19.2908171,19.057,2.213036458,54.30047956,1.219136755,2.245167565,0.993899704,0.435157273,37.86499841,2.485942223,40.79008788,-0.379187676,-0.010327454,0.008008168,51.16373868,51.30814667,-0.021605544,66.14935225,-0.009867512,12.05756102,12.05268671,1.79887E-07,77.18284797,42,10,1,0,55100.27931,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,0.008008168,#DIV/0!,0.381344382,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489035,50.6763,50.4865,12.0524,12.0575,51.0658,12.0571,400.117,101.053,0.100028,19.2883,19.057,999.9,0,0,10048.8,0,0.0122315,0.189762,51.2945,51.1027,-0.00512505,50.4865,12.0575,1.21794,1.21845,9.82261,9.82895,0.0499998,0,0,0,3.07,0.0499998,45.49,1.34,34.437,41,37.437,41.625,37.437,0,0,0,6025.9,0,1.938846154,-24.11726477,-0.515213723,47.57807692,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,0.066338471,-0.124012868,0.07420084,1,-0.001290002,0.001356695,0.000245269,1,2,2,2/2,2.99563,2.81105,0.0148293,0.0147702,0.068093,0.0692097,26816.5,28002.4,30966.8,31520.5,45255.8,42612.4,44861.5,42093.1,1.79947,2.25515,-0.0353009,0,19.6416,999.9,34.6,30.4,14.9256,62.1031,8.0008,1,-0.111258,3.15031,20.2171,5.22238,11.9081,4.97255,3.273,7836.1,9999,9999,999.9,1.87958,1.87976,1.88187,1.87487,1.87824,1.87765,1.87473,1.88241,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.39,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,83.2,83.4,0.2771,2.64526,1.44531,2.16064,1.54907,2.40845,35.1978,24.1225,18,328.069,744.621,16.5799,25.5633,30.0002,25.7145,25.707,5.54988,26.6371,27.5234,16.58,50,12.0571,101.375,100.634
52,1740489156,6147.5,20250225 14:12:35,14:12:35,none,Arabidopsis,,,7.31,1740489156,-1.04282E-05,-0.010428195,-0.231402275,100.253,-255.0603144,-25.80059572,10.14108027,-0.001038217,3.038713582,-0.001038414,-0.000648991,0.003989968,19.31485699,19.0878,2.217291647,54.20048998,1.21870389,2.248510835,0.998587757,0.459883408,36.76190961,2.412460452,39.63824344,-0.266798759,-0.011333833,-0.231402275,101.3686072,101.4832182,0.000368045,66.14935225,-0.010428195,12.05301356,12.04786224,-1.50547E-07,77.18284797,42,11,1,0,55165.65799,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.231402275,#DIV/0!,-11.01924408,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489156,100.253,100.119,12.0479,12.0535,100.532,12.0526,399.903,101.055,0.0998809,19.3122,19.0878,999.9,0,0,10061.9,0,0.0122315,0.133781,101.476,101.341,-0.00561047,100.119,12.0535,1.2175,1.21807,9.81732,9.82427,0.0499998,0,0,0,7.31,0.0499998,49.91,0.7,33.812,38.687,36,38.312,36.312,0,0,0,6146.5,0,3.0008,9.625384587,-12.14076936,46.8524,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.226064432,0.078066348,0.044257474,1,-0.000920607,-8.94605E-05,0.000154676,1,2,2,2/2,2.9954,2.81102,0.0287616,0.0288581,0.0680754,0.069194,26436.9,27601.6,30966.4,31520,45255.9,42612.6,44860.7,42092.6,1.79883,2.25553,-0.0349209,0,19.6661,999.9,34.5,30.4,14.8814,62.1031,8.0008,1,-0.111423,3.16221,20.2153,5.22268,11.9081,4.97245,3.273,7839.1,9999,9999,999.9,1.87958,1.87974,1.88187,1.87486,1.87824,1.87769,1.87471,1.88238,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.279,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,85.2,85.4,0.374756,2.64282,1.44531,2.16064,1.55029,2.42188,35.1978,24.1225,18,327.778,744.942,16.5803,25.5633,30,25.7124,25.7049,7.51191,26.6371,27.5234,16.58,100,12.0571,101.373,100.633
53,1740489276,6268,20250225 14:14:36,14:14:36,none,Arabidopsis,,,-3.99,1740489276,-1.84487E-05,-0.018448725,-0.604995413,200.287,-324.073475,-32.78097858,20.25961507,-0.001842029,3.037957056,-0.001842649,-0.0011516,0.003989968,19.28538414,19.0701,2.214845419,54.33288571,1.219287193,2.244105347,0.995558226,0.813588776,34.49256097,2.263528757,37.57366847,-0.428211633,-0.018213696,-0.604995413,202.447406,202.748503,0.000755366,66.14935225,-0.018448725,12.06294107,12.05382657,-2.04082E-07,77.18284797,42,11,1,0,55147.40619,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.604995413,#DIV/0!,-28.80953588,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489276,200.287,200.071,12.0539,12.0629,200.373,12.0586,399.87,101.053,0.0999209,19.2807,19.0701,999.9,0,0,10057.5,0,0.0122315,0.21608,202.731,202.514,-0.00907135,200.071,12.0629,1.21808,1.219,9.82441,9.83563,0.0499998,0,0,0,-3.99,0.0499998,47.71,0.96,33.75,39.437,36.437,39.312,36.562,0,0,0,6267.1,0,2.176153846,-1.561709312,6.421196637,47.15307692,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.442236426,-0.08977013,0.095769854,1,-0.001660665,-0.000176086,0.000106769,1,2,2,2/2,2.99536,2.81102,0.0544804,0.0547904,0.0681006,0.069235,25737.1,26865.2,30966.6,31520.6,45255.3,42611.6,44861.2,42093.3,1.79862,2.2562,-0.0378937,0,19.6976,999.9,34.5,30.4,14.8832,61.9131,8.08093,1,-0.112307,3.16679,20.2171,5.22238,11.9081,4.97285,3.273,7842,9999,9999,999.9,1.87958,1.87974,1.88187,1.87486,1.87822,1.87762,1.87474,1.8824,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.086,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,87.2,87.5,0.59082,2.63916,1.44531,2.16064,1.54907,2.39868,35.1978,24.1225,18,327.668,745.484,16.5796,25.5569,30,25.7077,25.6985,11.8351,26.6371,27.5234,16.58,200,12.0571,101.374,100.635
54,1740489397,6388.5,20250225 14:16:36,14:16:36,none,Arabidopsis,,,15.81,1740489397,-2.20356E-05,-0.022035572,-0.474169669,300.26,-45.80881924,-4.633652886,30.3718943,-0.002204456,3.037529306,-0.002205345,-0.001378261,0.003989968,19.28939112,19.0576,2.213119283,54.33496407,1.219569224,2.244538567,0.99355006,0.971768706,37.04234913,2.431080277,40.44918808,-0.414503402,-0.02469296,-0.474169669,303.7007266,303.9385576,0.00031958,66.14935225,-0.022035572,12.06765349,12.05676434,2.59754E-07,77.18284797,42,11,1,0,55133.14652,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.474169669,#DIV/0!,-22.57968867,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489397,300.26,300.049,12.0568,12.069,300.189,12.0615,399.922,101.052,0.0999826,19.2838,19.0576,999.9,0,0,10055,0,0.0122315,0.211182,303.925,303.715,-0.0122166,300.049,12.069,1.21837,1.2196,9.82789,9.84299,0.0499998,0,0,0,15.81,0.0499998,45.63,0.45,34.25,40.75,37.187,41.25,37.25,0,0,0,6387.7,0,3.538,14.85384642,-18.03000022,46.6644,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.417244518,-0.167863006,0.07145895,1,-0.0022764,-0.000377289,0.000163914,1,2,2,2/2,2.99542,2.81106,0.0768074,0.0772898,0.0681116,0.0692596,25128.8,26225.2,30965.6,31519.8,45253.6,42609.5,44859.9,42092.3,1.7989,2.2557,-0.0369996,0,19.6703,999.9,34.5,30.4,14.8829,61.9732,8.01282,1,-0.111174,3.15491,20.2169,5.22268,11.9081,4.9728,3.273,7845.1,9999,9999,999.9,1.87958,1.87975,1.88186,1.87485,1.87822,1.87762,1.87473,1.88236,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.071,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,89.2,89.5,0.802002,2.62329,1.44531,2.16064,1.54907,2.42188,35.1978,24.1225,18,327.813,745.12,16.5797,25.5623,30.0003,25.713,25.7059,16.0723,26.6371,27.5234,16.58,300,12.0571,101.371,100.632
55,1740489517,6509,20250225 14:18:37,14:18:37,none,Arabidopsis,,,-0.44,1740489517,-1.6322E-05,-0.01632201,-0.509007972,400.252,-101.966379,-10.31389954,40.485491,-0.00162897,3.034927316,-0.001629456,-0.001018366,0.003989968,19.30675063,19.0777,2.215895487,54.28609267,1.219899381,2.247167407,0.995996106,0.719800636,36.79791343,2.417591305,39.93929534,-0.385270855,-0.016802477,-0.509007972,404.8721932,405.1258242,0.000579743,66.14935225,-0.01632201,12.06847784,12.06041538,-2.56969E-08,77.18284797,42,11,1,0,55046.56945,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.509007972,#DIV/0!,-24.23866877,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489517,400.252,400.056,12.0603,12.0686,400.057,12.065,399.996,101.05,0.100003,19.3026,19.0777,999.9,0,0,10039.4,0,0.0122315,0.195679,405.138,404.943,-0.00831699,400.056,12.0686,1.21869,1.21953,9.8318,9.84208,0.0499998,0,0,0,-0.44,0.0499998,50.7,0.9,34.187,39.75,36.625,39.687,36.812,0,0,0,6508.3,0,0.039615385,0.357264738,-7.049572422,48.56384615,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.402758548,-0.264481085,0.109339807,1,-0.001734884,4.08168E-05,0.000134939,1,2,2,2/2,2.9955,2.81095,0.0963637,0.0969788,0.0681223,0.0692539,24596.2,25665.3,30965,31519.1,45251.9,42609.2,44858.6,42091.6,1.7991,2.25595,-0.0351742,0,19.6602,999.9,34.5,30.4,14.885,62.1732,7.66026,1,-0.110904,3.1575,20.2152,5.22208,11.9081,4.97255,3.273,7848.1,9999,9999,999.9,1.87958,1.87973,1.88187,1.87486,1.87824,1.87768,1.87471,1.8824,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.195,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,91.3,91.5,1.00586,2.6001,1.44531,2.16064,1.54907,2.40112,35.1747,24.1225,18,327.929,745.4,16.58,25.5719,30,25.7188,25.7092,20.1411,26.6371,27.5234,16.58,400,12.0557,101.369,100.63
56,1740489638,6629.5,20250225 14:20:37,14:20:37,none,Arabidopsis,,,-8.46,1740489638,-1.40665E-05,-0.014066484,-0.920535772,500.294,-544.7294286,-55.09891051,50.60430535,-0.001408611,3.033674341,-0.001408975,-0.000880577,0.003989968,19.28268166,19.0578,2.213146892,54.39080949,1.220465463,2.243881778,0.992681429,0.620331936,36.19393613,2.378362656,39.19662069,-0.548899613,-0.014375801,-0.920535772,506.0746089,506.3992182,0.020547514,66.14935225,-0.014066484,12.07299147,12.06604406,2.23014E-08,77.18284797,42,10,1,0,55011.04028,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.920535772,#DIV/0!,-43.83538746,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489638,500.294,500.016,12.066,12.0731,500.004,12.0706,400.066,101.049,0.100135,19.2791,19.0578,999.9,0,0,10031.9,0,0.0122315,0.278381,506.405,506.126,-0.00712013,500.016,12.0731,1.21926,1.21998,9.83877,9.84756,0.0499998,0,0,0,-8.46,0.0499998,49.75,1.01,33.5,38.812,36.062,38.437,36.25,0,0,0,6628.9,0,0.602,-2.580000534,-8.41999951,47.5992,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.460587659,-0.139561996,0.144626927,1,-0.001586691,0.000457699,0.000120714,1,2,2,2/2,2.99558,2.81102,0.113825,0.11453,0.0681487,0.0692755,24122.1,25167.8,30966,31520.2,45252.3,42610,44860.2,42093.3,1.79888,2.2564,-0.0378042,0,19.6838,999.9,34.5,30.4,14.8837,62.1132,7.91266,1,-0.112088,3.16495,20.2169,5.22298,11.9081,4.9718,3.273,7851.2,9999,9999,999.9,1.87958,1.87974,1.88187,1.87486,1.87823,1.87766,1.8747,1.8824,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.29,-0.0046,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,93.3,93.5,1.20239,2.6001,1.44531,2.16064,1.54907,2.46582,35.1747,24.1225,18,327.799,745.733,16.5798,25.5633,30,25.7124,25.7028,24.0612,26.6371,27.5234,16.58,500,12.0322,101.372,100.634
57,1740489758,6750,20250225 14:22:38,14:22:38,none,Arabidopsis,,,10.72,1740489758,-8.95073E-06,-0.008950735,-0.655354631,600.336,-568.6789105,-57.51794621,60.71984228,-0.000897035,3.036558875,-0.000897182,-0.000560725,0.003989968,19.26338538,19.0469,2.211642648,54.41787557,1.219704835,2.241367974,0.991937812,0.394727406,35.06603128,2.301715734,37.76646438,-0.51732863,-0.011134549,-0.655354631,607.3239642,607.6644242,-0.001278801,66.14935225,-0.008950735,12.06393893,12.05951818,-6.76979E-08,77.18284797,42,10,1,0,55106.25736,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.655354631,#DIV/0!,-31.20761306,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489758,600.336,600.074,12.0592,12.0647,599.976,12.0639,400.01,101.043,0.100097,19.2611,19.0469,999.9,0,0,10050,0,0.0122315,0.262146,607.664,607.402,-0.00548935,600.074,12.0647,1.21851,1.21906,9.82959,9.83637,0.0499998,0,0,0,10.72,0.0499998,45.67,1.03,34.062,40.437,37,40.75,37,0,0,0,6748.9,0,3.022,-18.92999971,9.08846148,47.2548,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.664575327,-0.486558772,0.137981027,1,-0.001339144,0.003414389,0.000540321,1,2,2,2/2,2.99552,2.81114,0.129656,0.130452,0.0681145,0.069233,23690.7,24715,30964.9,31519.4,45252.6,42610.6,44858.7,42091.9,1.7995,2.2561,-0.0371337,0,19.6618,999.9,34.5,30.4,14.8838,61.9832,7.8766,1,-0.110442,3.15385,20.2173,5.22253,11.9081,4.97265,3.273,7854.1,9999,9999,999.9,1.87958,1.87973,1.88187,1.87486,1.87822,1.87763,1.87474,1.88243,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.36,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,95.3,95.5,1.3916,2.59033,1.44531,2.16064,1.54907,2.45483,35.1747,24.1225,18,328.113,745.619,16.5798,25.5701,30.0004,25.721,25.7147,27.8538,26.9154,27.5234,16.58,600,12.0142,101.369,100.631
58,1740489879,6870.5,20250225 14:24:38,14:24:38,none,Arabidopsis,,,3.55,1740489879,3.64813E-06,0.003648134,-0.7742832,500.395,3868.456615,391.255849,50.60996932,0.000364059,3.035060208,0.000364035,0.000227524,0.003989968,19.29430032,19.0548,2.212732791,54.15311188,1.216350553,2.246132329,0.996382238,-0.160882728,39.33573029,2.58380864,41.76264617,-0.648303857,0.004252284,-0.7742832,506.1034127,506.4921515,0.000437786,66.14935225,0.003648134,12.02495516,12.02675944,-3.2908E-07,77.18284797,42,10,1,0,55051.97128,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.7742832,#DIV/0!,-36.87092352,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740489879,500.395,500.072,12.0264,12.0243,500.105,12.0312,400.109,101.04,0.100038,19.2952,19.0548,999.9,0,0,10041.2,0,0.0122315,0.323608,506.487,506.158,0.00206184,500.072,12.0243,1.21514,1.21493,9.78832,9.78577,0.0499998,0,0,0,3.55,0.0499998,53,1.16,34.562,41.125,37.437,41.687,37.5,0,0,0,6869.5,0,2.396923077,7.250598338,8.995213524,47.395,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.772440476,0.170997404,0.093754671,1,0.000977021,0.001893132,0.001265205,1,2,2,2/2,2.99562,2.811,0.113823,0.114521,0.0679674,0.0690514,24120.4,25165.9,30963.9,31517.7,45258.4,42616.9,44857.6,42090,1.7992,2.25515,-0.0357404,0,19.6467,999.9,34.5,30.4,14.8844,62.1632,8.00481,1,-0.108923,3.15341,20.2148,5.22298,11.9081,4.9723,3.273,7857.3,9999,9999,999.9,1.87958,1.87973,1.88187,1.87486,1.87822,1.8777,1.87471,1.88237,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.29,-0.0048,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,97.3,97.5,1.20117,2.58179,1.44531,2.16064,1.54907,2.36572,35.1747,24.1138,18,328.083,744.923,16.58,25.5967,30.0001,25.7404,25.7285,24.0476,27.189,27.5234,16.58,500,12.0139,101.366,100.626
